p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
mamadousakho,2020,246,805,295,4,12,6269,72,2/13/1990,187,83,France,Medium/High,57.333333333333336,83.33333333333333,79.83333333333333,Defender,30,5974,68,87.85294118,139.75,17,23.735308416025617,3.5,1,1,3220,131
manologabbiadini,2016,32,155,746,11,11,2434,51,11/26/1991,183.5,77.5,Italy,High/Low,73.33333333333333,68.16666666666667,77.66666666666667,Forward,25,,,,,,23.015984972789166,3,2,,,
manologabbiadini,2018,9,155,520,12,12,2434,51,11/26/1991,183.5,77.5,Italy,High/Low,73.33333333333333,68.16666666666667,77.66666666666667,Forward,27,746,11,67.81818181818181,32,11,23.015984972789166,3,2,0,155,32
manuellanzini,2016,55,492,2827,35,35,7765,113,2/15/1993,168,61.333333333333336,Argentina,Medium/Medium,80,50.333333333333336,79.16666666666667,Midfielder,23,,,,,,21.73091458805745,3,3,,,
manuellanzini,2017,90,492,2138,27,27,7765,113,2/15/1993,168,61.333333333333336,Argentina,Medium/Medium,80,50.333333333333336,79.16666666666667,Midfielder,24,2827,35,80.77142857142857,55,35,21.73091458805745,3,3,0,492,55
manuellanzini,2018,283,492,719,10,10,7765,113,2/15/1993,168,61.333333333333336,Argentina,Medium/Medium,80,50.333333333333336,79.16666666666667,Midfielder,25,4965,62,80.08064516129032,72.5,31,21.73091458805745,3,3,0,984,90
manuellanzini,2019,55,492,1456,24,32,7765,113,2/15/1993,168,61.333333333333336,Argentina,Medium/Medium,80,50.333333333333336,79.16666666666667,Midfielder,26,5684,72,78.94444444444444,142.66666666666666,24,21.73091458805745,3,3,1,1476,283
manuellanzini,2020,9,492,625,17,32,7765,113,2/15/1993,168,61.333333333333336,Argentina,Medium/Medium,80,50.333333333333336,79.16666666666667,Midfielder,27,7140,96,74.375,120.75,24,21.73091458805745,3,3,0,1968,55
marcalbrighton,2018,70,82,1711,27,29,9700,145,11/18/1989,174.83333333333334,71.66666666666667,England,High/High,74.16666666666667,66.5,75.33333333333333,Midfielder,29,,,,,,23.44599832242973,4,3,,,
marcalbrighton,2019,12,82,929,20,36,9700,145,11/18/1989,174.83333333333334,71.66666666666667,England,High/High,74.16666666666667,66.5,75.33333333333333,Midfielder,30,1711,27,63.370370370370374,70,27,23.44599832242973,4,3,0,82,70
marcosrojo,2016,208,891,1760,21,24,2790,38,3/20/1990,186.83333333333331,82,Argentina,Medium/Medium,69.83333333333333,79.5,79,Defender,26,,,,,,23.491195974029182,3,1,,,
marcosrojo,2017,6,891,670,9,20,2790,38,3/20/1990,186.83333333333331,82,Argentina,Medium/Medium,69.83333333333333,79.5,79,Defender,27,1760,21,83.80952380952381,208,21,23.491195974029182,3,1,1,891,208
marcosrojo,2018,223,891,226,5,11,2790,38,3/20/1990,186.83333333333331,82,Argentina,Medium/Medium,69.83333333333333,79.5,79,Defender,28,2430,30,81,107,15,23.491195974029182,3,1,0,1782,6
marcosrojo,2019,283,891,134,3,8,2790,38,3/20/1990,186.83333333333331,82,Argentina,Medium/Medium,69.83333333333333,79.5,79,Defender,29,2656,35,75.88571428571429,145.66666666666666,11.666666666666666,23.491195974029182,3,1,1,2673,223
marcpugh,2016,58,188,1391,21,25,2387,41,4/2/1987,180,72,England,High/Medium,69.6,66,71.4,Midfielder,29,,,,,,22.22222222222222,3.5,3,,,
marcpugh,2017,130,188,996,20,31,2387,41,4/2/1987,180,72,England,High/Medium,69.6,66,71.4,Midfielder,30,1391,21,66.23809523809524,58,21,22.22222222222222,3.5,3,0,188,58
marcusbettinelli,2018,151,171,665,7,22,665,7,5/24/1992,194,82,England,Medium/Medium,,,69.16666666666667,Goalkeeper,26,,,,,,21.787650122223404,3,0,,,
marcusrashford,2018,8,169,2462,33,35,12040,168,10/31/1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,21,,,,,,20.393005662535153,3,2,,,
marcusrashford,2019,149,169,2758,31,31,12040,168,10/31/1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,22,2462,33,74.60606060606061,8,33,20.393005662535153,3,2,0,169,8
marcusrashford,2020,12,169,3058,37,38,12040,168,10/31/1997,185.8,70.4,England,High/Low,91.4,73.2,81,Forward,23,5220,64,81.5625,78.5,32,20.393005662535153,3,2,1,338,149
marcwilson,2016,52,52,262,4,13,262,4,8/17/1987,188,80,Republic of Ireland,Medium/High,61.75,71,72.5,Midfielder,29,,,,,,22.634676324128566,3.5,3,,,
mariolemina,2017,24,320,1806,25,31,5293,74,9/1/1993,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,24,,,,,,24.60938559553645,3,3,,,
mariolemina,2018,127,320,1697,21,23,5293,74,9/1/1993,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,25,1806,25,72.24,24,25,24.60938559553645,3,3,0,320,24
mariolemina,2020,54,320,1790,28,30,5293,74,9/1/1993,183.83333333333331,83.16666666666667,Gabon,Medium/Medium,74.5,74,77,Midfielder,27,3503,46,76.15217391304348,75.5,23,24.60938559553645,3,3,1,640,127
mariovrancic,2019,79,114,700,20,29,700,20,5/23/1989,187,78,Bosnia Herzegovina,Medium/Medium,54.833333333333336,70,72,Midfielder,30,,,,,,22.305470559638533,3,3,,,
marknoble,2016,49,152,2493,30,32,11002,144,5/8/1987,179,76,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,29,,,,,,23.719609250647608,4,3,,,
marknoble,2017,15,152,2525,29,33,11002,144,5/8/1987,179,76,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,30,2493,30,83.1,49,30,23.719609250647608,4,3,0,152,49
marknoble,2018,11,152,2425,31,35,11002,144,5/8/1987,179,76,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,31,5018,59,85.05084745762711,32,29.5,23.719609250647608,4,3,0,304,15
marknoble,2019,37,152,2786,33,35,11002,144,5/8/1987,179,76,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,32,7443,90,82.7,25,30,23.719609250647608,4,3,0,456,11
marknoble,2020,40,152,773,21,32,11002,144,5/8/1987,179,76,England,High/High,46.333333333333336,73.83333333333333,76.16666666666667,Midfielder,33,10229,123,83.16260162601625,28,30.75,23.719609250647608,4,3,0,608,37
markoarnautovic,2017,13,111,2469,31,32,7433,91,4/19/1989,192,83,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward,28,,,,,,22.51519097222222,3,2,,,
markoarnautovic,2018,77,111,2067,28,28,7433,91,4/19/1989,192,83,Austria,Medium/Medium,78.5,80.33333333333333,81.33333333333333,Forward,29,2469,31,79.64516129032258,13,31,22.51519097222222,3,2,0,111,13
markogrujic,2016,88,176,63,5,17,91,8,4/13/1996,191,83.6,Serbia,Medium/Medium,64.6,76.4,73.4,Midfielder,20,,,,,,22.916038485787123,3,3,,,
markushenriksen,2016,81,81,686,15,23,686,15,7/25/1992,187,79.66666666666667,Norway,High/Medium,65.5,77.5,72.83333333333333,Midfielder,24,,,,,,22.78208317843423,3.5,3,,,
markussuttner,2018,7,206,0,0,1,1248,14,4/16/1987,179,73.16666666666667,Austria,High/Medium,71.33333333333333,69.16666666666667,72,Defender,31,,,,,,22.83532557244364,3.5,1,,,
marouanefellaini,2017,152,196,682,16,16,3217,57,11/22/1987,194,85,Belgium,Medium/Medium,48,88.16666666666667,77.5,Midfielder,30,,,,,,22.584759273036454,3,3,,,
marouanefellaini,2018,44,196,816,14,17,3217,57,11/22/1987,194,85,Belgium,Medium/Medium,48,88.16666666666667,77.5,Midfielder,31,682,16,42.625,152,16,22.584759273036454,3,3,1,196,152
martenderoon,2016,17,67,2917,33,35,2917,33,3/29/1991,185,76,Netherlands,Medium/Medium,66.33333333333333,79.66666666666667,76.16666666666667,Midfielder,25,,,,,,22.205989773557338,3,3,,,
martincranie,2017,57,348,190,3,16,190,3,9/26/1986,183,78,England,Low/Medium,62.4,70.4,67.4,Defender,31,,,,,,23.291229956104985,2.5,1,,,
martinkelly,2018,24,142,1175,13,34,6338,77,4/27/1990,191,77,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,28,,,,,,21.106877552698666,2.5,1,,,
martinkelly,2019,66,142,1630,19,30,6338,77,4/27/1990,191,77,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,29,1175,13,90.38461538461539,24,13,21.106877552698666,2.5,1,0,142,24
martinkelly,2020,52,142,6,1,25,6338,77,4/27/1990,191,77,England,Low/Medium,56.833333333333336,73.33333333333333,74.33333333333333,Defender,30,2805,32,87.65625,45,16,21.106877552698666,2.5,1,0,284,66
martinolsson,2017,25,25,3309,36,36,4627,51,5/17/1988,178,81,Sweden,High/Medium,80.6,75,74,Defender,29,,,,,,25.56495392,3.5,1,,,
masongreenwood,2018,14,92,130,3,3,3463,65,10/1/2001,184,67.5,England,High/Medium,78.5,63,72,Forward,17,,,,,,19.937381852551983,3.5,2,,,
masongreenwood,2019,15,92,1420,31,37,3463,65,10/1/2001,184,67.5,England,High/Medium,78.5,63,72,Forward,18,130,3,43.333333333333336,14,3,19.937381852551983,3.5,2,0,92,14
masongreenwood,2020,63,92,1913,31,35,3463,65,10/1/2001,184,67.5,England,High/Medium,78.5,63,72,Forward,19,1550,34,45.588235294117645,14.5,17,19.937381852551983,3.5,2,0,184,15
masonholgate,2017,54,128,1255,15,27,7715,93,10/22/1996,183,69,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,21,,,,,,20.603780345785182,3,1,,,
masonholgate,2018,17,128,432,5,8,7715,93,10/22/1996,183,69,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,22,1255,15,83.66666666666667,54,15,20.603780345785182,3,1,0,128,54
masonholgate,2019,8,128,2174,27,34,7715,93,10/22/1996,183,69,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,23,1687,20,84.35,35.5,10,20.603780345785182,3,1,0,256,17
masonholgate,2020,49,128,2408,28,31,7715,93,10/22/1996,183,69,England,Medium/Medium,73.16666666666667,71.16666666666667,70.16666666666667,Defender,24,3861,47,82.14893617021276,26.333333333333332,15.666666666666666,20.603780345785182,3,1,0,384,8
masonmount,2019,4,25,3001,37,38,6043,73,1/10/1999,176.2,63.8,England,High/Medium,70.8,50.2,70.2,Midfielder,20,,,,,,20.549860144995694,3.5,3,,,
massadiohaidara,2017,51,82,8,1,7,8,1,12/2/1992,179.66666666666666,75.66666666666667,France,High/High,74.66666666666667,74.16666666666667,69.66666666666667,Defender,25,,,,,,23.440646287187505,4,1,,,
matejvydra,2019,29,61,882,19,28,2708,61,5/1/1992,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82,60.5,72.83333333333333,Forward,27,,,,,,22.53471918944886,3.5,2,,,
matejvydra,2020,32,61,1459,28,33,2708,61,5/1/1992,178.33333333333334,71.66666666666667,Czech Republic,High/Medium,82,60.5,72.83333333333333,Forward,28,882,19,46.421052631578945,29,19,22.53471918944886,3.5,2,0,61,29
mateokovacic,2018,31,281,1809,32,36,5895,90,5/6/1994,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,24,,,,,,24.61156849,4,3,,,
mateokovacic,2019,116,281,2188,31,34,5895,90,5/6/1994,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,25,1809,32,56.53125,31,32,24.61156849,4,3,0,281,31
mateokovacic,2020,33,281,1898,27,30,5895,90,5/6/1994,177.83333333333334,77.83333333333333,Croatia,High/High,78.66666666666667,68.33333333333333,81.16666666666667,Midfielder,26,3997,63,63.44444444444444,73.5,31.5,24.61156849,4,3,0,562,116
mateuszklich,2020,2,9,2506,35,36,2506,35,6/13/1990,182.66666666666663,78.5,Poland,High/Medium,63.333333333333336,65.16666666666667,71.83333333333333,Midfielder,30,,,,,,23.52616015770687,3.5,3,,,
mathieudebuchy,2016,61,444,16,1,1,16,1,7/28/1985,176.5,76,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender,31,,,,,,24.396311662881494,3.5,1,,,
mathieudebuchy,2017,181,444,0,0,1,16,1,7/28/1985,176.5,76,France,High/Medium,71.16666666666667,74.5,78.66666666666667,Defender,32,16,1,16,61,1,24.396311662881494,3.5,1,0,444,61
mathieuflamini,2016,46,91,305,10,26,305,10,3/7/1984,178,67,France,Medium/High,67,77.5,76.5,Midfielder,32,,,,,,21.146319909102385,3.5,3,,,
mattdoherty,2018,21,78,3307,38,38,7616,91,1/16/1992,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74,76.66666666666667,73.5,Defender,26,,,,,,26.473173850498174,3.5,1,,,
mattdoherty,2019,18,78,2990,36,37,7616,91,1/16/1992,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74,76.66666666666667,73.5,Defender,27,3307,38,87.02631578947368,21,38,26.473173850498174,3.5,1,0,78,21
mattdoherty,2020,39,78,1319,17,28,7616,91,1/16/1992,182.66666666666663,88.33333333333333,Republic of Ireland,High/Medium,74,76.66666666666667,73.5,Defender,28,6297,74,85.09459459,19.5,37,26.473173850498174,3.5,1,0,156,18
matteodarmian,2018,99,117,464,6,16,2336,31,12/2/1989,182,70,Italy,Low/High,74.16666666666667,71.66666666666667,78,Defender,29,,,,,,21.132713440405748,3,1,,,
matthewconnolly,2018,82,82,0,0,1,0,0,9/24/1987,188,84,England,Medium/High,60.4,74.2,67.6,Defender,31,,,,,,23.766410140334994,3.5,1,,,
matthewlowton,2017,18,277,2425,26,34,12543,134,6/9/1989,180.33333333333331,78,England,High/High,71.5,75,75.5,Defender,28,,,,,,23.985157902289526,4,1,,,
matthewlowton,2018,27,277,1853,21,35,12543,134,6/9/1989,180.33333333333331,78,England,High/High,71.5,75,75.5,Defender,29,2425,26,93.26923076923077,18,26,23.985157902289526,4,1,0,277,18
matthewlowton,2019,208,277,1615,17,26,12543,134,6/9/1989,180.33333333333331,78,England,High/High,71.5,75,75.5,Defender,30,4278,47,91.02127659574468,22.5,23.5,23.985157902289526,4,1,0,554,27
matthewlowton,2020,24,277,3230,34,36,12543,134,6/9/1989,180.33333333333331,78,England,High/High,71.5,75,75.5,Defender,31,5893,64,92.078125,84.33333333333333,21.333333333333332,23.985157902289526,4,1,1,831,208
matthewpennington,2016,161,161,190,3,9,190,3,10/6/1994,185,77,England,Medium/Medium,63.2,68.8,65.6,Defender,22,,,,,,22.498173849525198,3,1,,,
mattphillips,2016,118,175,2264,27,28,6398,90,3/13/1991,183,75,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,25,,,,,,22.395413419331717,3,3,,,
mattphillips,2017,36,175,2197,30,31,6398,90,3/13/1991,183,75,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,26,2264,27,83.85185185185185,118,27,22.395413419331717,3,3,0,175,118
mattphillips,2020,21,175,1937,33,34,6398,90,3/13/1991,183,75,Scotland,Medium/Medium,85.83333333333333,69.66666666666667,75.16666666666667,Midfielder,29,4461,57,78.26315789473684,77,28.5,22.395413419331717,3,3,0,350,36
mattritchie,2017,75,306,2932,35,38,8787,107,9/10/1989,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,28,,,,,,24.644682489673034,3.5,3,,,
mattritchie,2018,17,306,3050,36,36,8787,107,9/10/1989,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,29,2932,35,83.77142857142857,75,35,24.644682489673034,3.5,3,0,306,75
mattritchie,2019,155,306,1383,18,20,8787,107,9/10/1989,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,30,5982,71,84.25352112676056,46,35.5,24.644682489673034,3.5,3,0,612,17
mattritchie,2020,59,306,1422,18,30,8787,107,9/10/1989,172.5,73.33333333333333,Scotland,High/Medium,74.5,67.66666666666667,75.66666666666667,Midfielder,31,7365,89,82.75280898876404,82.33333333333333,29.666666666666668,24.644682489673034,3.5,3,1,918,155
matttargett,2016,200,302,394,5,7,7871,89,9/18/1995,183,70,England,Medium/Medium,74.33333333333333,65.66666666666667,70,Defender,21,,,,,,20.902385858042937,3,1,,,
matttargett,2017,27,302,172,2,6,7871,89,9/18/1995,183,70,England,Medium/Medium,74.33333333333333,65.66666666666667,70,Defender,22,394,5,78.8,200,5,20.902385858042937,3,1,1,302,200
matttargett,2018,13,302,1257,16,28,7871,89,9/18/1995,183,70,England,Medium/Medium,74.33333333333333,65.66666666666667,70,Defender,23,566,7,80.85714285714286,113.5,3.5,20.902385858042937,3,1,0,604,27
matttargett,2019,61,302,2458,28,30,7871,89,9/18/1995,183,70,England,Medium/Medium,74.33333333333333,65.66666666666667,70,Defender,24,1823,23,79.26086956521739,80,7.666666666666667,20.902385858042937,3,1,0,906,13
matttargett,2020,1,302,3590,38,38,7871,89,9/18/1995,183,70,England,Medium/Medium,74.33333333333333,65.66666666666667,70,Defender,25,4281,51,83.94117647058823,75.25,12.75,20.902385858042937,3,1,0,1208,61
mattyjames,2017,412,742,1040,13,15,1053,15,7/22/1991,180,81.66666666666667,England,Medium/Medium,59.16666666666666,67.83333333333333,69.5,Midfielder,26,,,,,,25.20576131687243,3,3,,,
maxaarons,2019,16,16,3420,36,36,3420,36,1/4/2000,177.33333333333334,70.33333333333333,England,High/Medium,81,62,67.66666666666667,Defender,19,,,,,,22.365594437220867,3.5,1,,,
maximelemarchand,2018,14,319,2372,26,34,2504,28,10/11/1989,185,77.33333333333333,France,Medium/High,70.66666666666667,75.66666666666667,74,Defender,29,,,,,,22.595568541514485,3.5,1,,,
maxlowe,2020,11,19,576,8,33,576,8,5/11/1997,175,74,England,Medium/Medium,71.8,61.8,64.8,Defender,23,,,,,,24.163265306122447,3,1,,,
maxmeyer,2018,26,67,1508,29,35,2217,46,9/18/1995,173,68,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder,23,,,,,,22.720438370810918,3.5,3,,,
maxmeyer,2019,11,67,709,17,33,2217,46,9/18/1995,173,68,Germany,High/Medium,70.5,58.833333333333336,78.33333333333333,Midfielder,24,1508,29,52,26,29,22.720438370810918,3.5,3,0,67,26
mayayoshida,2017,37,82,2171,24,32,6549,72,8/24/1988,189,78.16666666666667,Japan,Medium/High,60.16666666666666,73,74,Defender,29,,,,,,21.88255274675028,3.5,1,,,
mayayoshida,2018,45,82,1595,17,29,6549,72,8/24/1988,189,78.16666666666667,Japan,Medium/High,60.16666666666666,73,74,Defender,30,2171,24,90.45833333333333,37,24,21.88255274675028,3.5,1,0,82,37
mbayediagne,2020,6,20,1244,16,18,1244,16,10/28/1991,191,86,Senegal,Medium/Low,62.333333333333336,71.66666666666667,75,Forward,29,,,,,,23.573915188728378,2.5,2,,,
meritanshabani,2020,404,826,0,0,3,0,0,3/15/1999,185,73.33333333333333,Germany,Medium/Medium,65.66666666666667,53.333333333333336,62.333333333333336,Midfielder,21,,,,,,21.426832237643044,3,3,,,
michaelcarrick,2017,122,122,114,2,9,1807,25,7/28/1981,188,74,England,Low/Medium,50,67,80.33333333333333,Midfielder,36,,,,,,20.937075599818925,2.5,3,,,
michaeldawson,2016,148,148,1829,22,24,1829,22,11/18/1983,188,76,England,Medium/High,30.33333333333333,71,73.16666666666667,Defender,33,,,,,,21.50294250792214,3.5,1,,,
michaelhefele,2017,215,580,39,2,11,39,2,9/1/1990,192,91,Germany,Medium/High,49.333333333333336,77,68.66666666666667,Defender,27,,,,,,24.68532986111111,3.5,1,,,
michaelkeane,2017,8,39,2700,30,34,15032,164,1/11/1993,190,82,England,Medium/High,64.66666666666667,77,77.33333333333333,Defender,24,,,,,,22.714681440443215,3.5,1,,,
michaelkeane,2018,28,39,3136,33,35,15032,164,1/11/1993,190,82,England,Medium/High,64.66666666666667,77,77.33333333333333,Defender,25,2700,30,90,8,30,22.714681440443215,3.5,1,0,39,8
michaelkeane,2019,3,39,2711,31,37,15032,164,1/11/1993,190,82,England,Medium/High,64.66666666666667,77,77.33333333333333,Defender,26,5836,63,92.63492063492063,18,31.5,22.714681440443215,3.5,1,0,78,28
michaelobafemi,2018,176,507,155,6,6,962,32,7/6/2000,169,71,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,18,,,,,,24.859073561850078,3,2,,,
michaelobafemi,2019,27,507,717,21,31,962,32,7/6/2000,169,71,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,19,155,6,25.833333333333332,176,6,24.859073561850078,3,2,1,507,176
michaelobafemi,2020,304,507,77,4,14,962,32,7/6/2000,169,71,Republic of Ireland,High/Low,76.33333333333333,53.66666666666666,64.66666666666667,Forward,20,872,27,32.2962963,101.5,13.5,24.859073561850078,3,2,0,1014,27
michaelverrips,2019,11,11,0,0,12,0,0,12/3/1996,195,88.33333333333333,Netherlands,Medium/Medium,,,66.66666666666667,Goalkeeper,23,,,,,,23.230330922638615,3,0,,,
michailantonio,2016,152,578,2558,29,29,10123,133,3/28/1990,178.8,81,England,High/High,84.8,81.4,78,Forward,26,,,,,,25.336696545200663,4,2,,,
michailantonio,2017,212,578,1423,21,21,10123,133,3/28/1990,178.8,81,England,High/High,84.8,81.4,78,Forward,27,2558,29,88.20689655172414,152,29,25.336696545200663,4,2,1,578,152
michailantonio,2018,5,578,2229,33,35,10123,133,3/28/1990,178.8,81,England,High/High,84.8,81.4,78,Forward,28,3981,50,79.62,182,25,25.336696545200663,4,2,1,1156,212
michailantonio,2019,112,578,1860,24,24,10123,133,3/28/1990,178.8,81,England,High/High,84.8,81.4,78,Forward,29,6210,83,74.81927710843374,123,27.666666666666668,25.336696545200663,4,2,0,1734,5
michailantonio,2020,97,578,2053,26,26,10123,133,3/28/1990,178.8,81,England,High/High,84.8,81.4,78,Forward,30,8070,107,75.42056074766356,120.25,26.75,25.336696545200663,4,2,0,2312,112
michelvorm,2017,14,44,95,1,37,725,8,10/20/1983,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper,34,,,,,,25.317583470068083,3,0,,,
michelvorm,2018,30,44,190,2,6,725,8,10/20/1983,183.5,85.25,Netherlands,Medium/Medium,,,79.25,Goalkeeper,35,95,1,95,14,1,25.317583470068083,3,0,0,44,14
michybatshuayi,2017,56,56,403,12,21,2581,77,10/2/1993,185,83.16666666666667,Belgium,Medium/Low,78.5,72.33333333333333,79.5,Forward,24,,,,,,24.299975651327003,2.5,2,,,
mohamedelneny,2016,7,64,734,14,28,3680,58,7/11/1992,180.5,72.33333333333333,Egypt,Medium/High,59.833333333333336,75.83333333333333,75.5,Midfielder,24,,,,,,22.201589408716426,3.5,3,,,
